Time,RECPROUSM156N,PCEDGC96,PCENDC96,PCESC96,PSAVERT,TOTALSA,REVOLSL,NONREVSL,HOUST,HSN1F,PAYEMS,U6RATE,JTSJOR,JTSHIR,JTSTSR,CPIAUCSL,CPILFESL,PPIFIS,PCEPI,PCEPILFE,MICH,CES0500000003,AHETPI,CSUSHPINSA,IQ,IR,BOPTEXP,BOPTIMP,BOPSTB,TWEXBGSMTH,EXHOSLUSM495S,RCES0500000003*
1961-06-01,,100.1,627.9,747.0,11.5,,,60334.75,1382.0,,53977.0,,,,,29.84,31.0,,15.677,16.12,,,,,,,,,,,,
1961-07-01,,100.9,623.0,746.6,12.0,,,60395.98,1335.0,,54123.0,,,,,29.92,31.0,,15.711,16.145,,,,,,,,,,,,
1961-08-01,,101.8,626.4,746.9,11.7,,,60619.48,1312.0,,54298.0,,,,,29.94,31.1,,15.724,16.162,,,,,,,,,,,,
1961-09-01,,102.4,629.6,751.6,11.3,,,60883.09,1429.0,,54388.0,,,,,29.98,31.1,,15.742,16.194,,,,,,,,,,,,
1961-10-01,,104.0,631.4,756.8,11.7,,,61158.22,1415.0,,54522.0,,,,,29.98,31.1,,15.741,16.199,,,,,,,,,,,,
1961-11-01,,107.0,635.5,762.3,11.6,,,61748.29,1385.0,,54742.0,,,,,29.98,31.2,,15.742,16.202,,,,,,,,,,,,
1961-12-01,,109.3,638.9,765.4,11.6,,,62248.53,1365.0,,54872.0,,,,,30.01,31.2,,15.746,16.216,,,,,,,,,,,,
1962-01-01,,108.8,639.7,766.2,11.3,,,62282.8,1361.0,,54891.0,,,,,30.04,31.2,,15.776,16.235,,,,,,,,,,,,
1962-02-01,,108.4,638.3,767.7,11.8,,,62640.35,1278.0,,55188.0,,,,,30.11,31.2,,15.818,16.262,,,,,,,,,,,,
1962-03-01,,110.0,644.1,771.9,11.6,,,63128.57,1443.0,,55275.0,,,,,30.17,31.3,,15.839,16.3,,,,,,,,,,,,
1962-04-01,,110.4,644.2,776.7,11.7,,,63866.91,1524.0,,55602.0,,,,,30.21,31.3,,15.857,16.303,,,,,,,,,,,,
1962-05-01,,113.2,647.2,781.2,11.1,,,64601.04,1483.0,,55628.0,,,,,30.24,31.4,,15.867,16.326,,,,,,,,,,,,
1962-06-01,,112.2,640.2,783.6,11.5,,,65137.42,1404.0,,55644.0,,,,,30.21,31.4,,15.877,16.356,,,,,,,,,,,,
1962-07-01,,112.1,643.9,785.3,11.6,,,65512.18,1450.0,,55746.0,,,,,30.22,31.4,,15.868,16.37,,,,,,,,,,,,
1962-08-01,,111.8,647.1,787.1,11.4,,,66055.12,1517.0,,55838.0,,,,,30.28,31.5,,15.891,16.372,,,,,,,,,,,,
1962-09-01,,115.1,655.0,790.4,10.4,,,66438.33,1324.0,,55978.0,,,,,30.42,31.5,,15.969,16.404,,,,,,,,,,,,
1962-10-01,,112.2,649.3,794.3,11.3,,,67028.88,1533.0,,56041.0,,,,,30.38,31.5,,15.953,16.403,,,,,,,,,,,,
1962-11-01,,119.4,654.0,797.4,10.4,,,67642.1,1622.0,,56056.0,,,,,30.38,31.5,,15.964,16.415,,,,,,,,,,,,
1962-12-01,,122.9,654.7,799.3,10.3,,,68126.72,1564.0,,56028.0,,,,,30.38,31.6,,15.958,16.42,,,,,,,,,,,,
1963-01-01,,121.9,656.0,799.1,10.9,,,68656.46,1244.0,591.0,56115.0,,,,,30.44,31.5,,15.997,16.451,,,,,,,,,,,,
1963-02-01,,120.3,651.8,800.9,10.7,,,69376.75,1456.0,464.0,56230.0,,,,,30.48,31.6,,16.014,16.47,,,,,,,,,,,,
1963-03-01,,119.9,658.0,803.6,10.6,,,70073.41,1534.0,461.0,56320.0,,,,,30.51,31.7,,16.001,16.48,,,,,,,,,,,,
1963-04-01,,122.0,657.7,806.4,10.7,,,70801.61,1689.0,605.0,56580.0,,,,,30.48,31.7,,16.0,16.5,,,,,,,,,,,,
1963-05-01,,122.6,655.9,808.9,10.9,,,71335.14,1641.0,586.0,56616.0,,,,,30.51,31.7,,16.026,16.53,,,,,,,,,,,,
1963-06-01,,125.8,660.5,815.1,10.5,,,71875.59,1588.0,526.0,56659.0,,,,,30.61,31.8,,16.061,16.558,,,,,,,,,,,,
1963-07-01,,126.9,661.5,821.0,10.1,,,72716.45,1614.0,665.0,56794.0,,,,,30.69,31.8,,16.093,16.573,,,,,,,,,,,,
1963-08-01,,123.6,667.6,826.5,10.2,,,73576.16,1639.0,570.0,56910.0,,,,,30.75,31.9,,16.115,16.588,,,,,,,,,,,,
1963-09-01,,124.1,660.5,830.6,11.0,,,74169.77,1763.0,590.0,57078.0,,,,,30.72,31.9,,16.112,16.618,,,,,,,,,,,,
1963-10-01,,123.1,659.3,833.7,11.5,,,75112.95,1779.0,567.0,57283.0,,,,,30.75,32.0,,16.143,16.655,,,,,,,,,,,,
1963-11-01,,126.8,661.5,837.1,11.0,,,75606.92,1622.0,579.0,57255.0,,,,,30.78,32.0,,16.166,16.67,,,,,,,,,,,,
1963-12-01,,131.2,670.2,841.1,10.7,,,76581.45,1491.0,514.0,57361.0,,,,,30.88,32.1,,16.19,16.694,,,,,,,,,,,,
1964-01-01,,132.0,669.5,846.5,10.7,,,77461.36,1603.0,549.0,57487.0,,,,,30.94,32.2,,16.224,16.717,,,2.5,,,,,,,,,
1964-02-01,,132.6,677.1,850.1,10.4,,,78336.23,1820.0,609.0,57753.0,,,,,30.91,32.2,,16.247,16.749,,,2.5,,,,,,,,,
1964-03-01,,130.6,682.3,854.5,12.1,,,79240.41,1517.0,562.0,57897.0,,,,,30.94,32.2,,16.257,16.765,,,2.51,,,,,,,,,
1964-04-01,,132.1,679.7,858.7,12.4,,,79908.16,1448.0,559.0,57922.0,,,,,30.95,32.2,,16.269,16.78,,,2.52,,,,,,,,,
1964-05-01,,135.6,692.3,862.4,11.7,,,80834.52,1467.0,523.0,58089.0,,,,,30.98,32.2,,16.271,16.794,,,2.52,,,,,,,,,
1964-06-01,,138.1,694.5,866.5,11.5,,,81428.18,1550.0,580.0,58219.0,,,,,31.01,32.3,,16.294,16.806,,,2.53,,,,,,,,,
1964-07-01,,140.3,699.0,870.6,11.2,,,82294.5,1562.0,575.0,58412.0,,,,,31.02,32.3,,16.315,16.823,,,2.54,,,,,,,,,
1964-08-01,,141.6,704.2,874.1,11.1,,,82973.05,1569.0,582.0,58619.0,,,,,31.05,32.3,,16.327,16.845,,,2.55,,,,,,,,,
1964-09-01,,137.3,700.7,878.6,11.8,,,83921.97,1455.0,590.0,58903.0,,,,,31.08,32.3,,16.352,16.852,,,2.56,,,,,,,,,
1964-10-01,,139.9,703.8,882.5,11.2,,,84530.18,1524.0,583.0,58793.0,,,,,31.12,32.4,,16.362,16.859,,,2.55,,,,,,,,,
1964-11-01,,134.0,695.0,886.8,12.5,,,84944.03,1486.0,548.0,59218.0,,,,,31.21,32.5,,16.385,16.883,,,2.56,,,,,,,,,
1964-12-01,,131.7,712.3,889.5,12.5,,,85959.57,1484.0,540.0,59421.0,,,,,31.25,32.5,,16.409,16.907,,,2.58,,,,,,,,,
1965-01-01,,138.8,710.4,891.5,12.1,,,87182.59,1361.0,533.0,59582.0,,,,,31.28,32.6,,16.427,16.93,,,2.58,,,,,,,,,
1965-02-01,,149.1,717.8,893.9,10.7,,,88152.04,1433.0,559.0,59800.0,,,,,31.28,32.6,,16.434,16.95,,,2.59,,,,,,,,,
1965-03-01,,156.4,707.5,898.3,10.8,,,88916.07,1423.0,556.0,60003.0,,,,,31.31,32.6,,16.455,16.96,,,2.61,,,,,,,,,
1965-04-01,,154.2,719.5,903.1,10.2,,,90047.41,1438.0,555.0,60259.0,,,,,31.38,32.7,,16.481,16.98,,,2.6,,,,,,,,,
1965-05-01,,148.6,723.9,907.2,11.2,,,90885.88,1478.0,544.0,60491.0,,,,,31.48,32.7,,16.518,17.011,,,2.62,,,,,,,,,
1965-06-01,,142.4,716.3,912.2,12.1,,,91830.09,1488.0,614.0,60690.0,,,,,31.61,32.7,,16.566,17.007,,,2.63,,,,,,,,,
1965-07-01,,146.0,728.4,915.1,11.9,,,92694.63,1529.0,554.0,60965.0,,,,,31.58,32.7,,16.578,17.024,,,2.63,,,,,,,,,
1965-08-01,,152.0,727.8,919.2,11.7,,,93287.1,1432.0,615.0,61228.0,,,,,31.55,32.7,,16.582,17.056,,,2.64,,,,,,,,,
1965-09-01,,163.0,734.2,925.1,12.5,,,94126.48,1482.0,587.0,61490.0,,,,,31.62,32.8,,16.59,17.076,,,2.65,,,,,,,,,
1965-10-01,,161.7,756.3,931.4,10.9,,,94804.53,1452.0,555.0,61719.0,,,,,31.65,32.8,,16.595,17.07,,,2.66,,,,,,,,,
1965-11-01,,160.4,753.1,937.2,11.5,,,95405.27,1460.0,616.0,61996.0,,,,,31.75,32.9,,16.623,17.102,,,2.67,,,,,,,,,
1965-12-01,,159.0,756.9,940.3,11.7,,,95954.72,1656.0,609.0,62322.0,,,,,31.85,33.0,,16.683,17.154,,,2.67,,,,,,,,,
1966-01-01,,163.3,759.7,942.3,11.2,,,97030.72,1370.0,599.0,62529.0,,,,,31.88,33.0,,16.703,17.159,,,2.68,,,,,,,,,
1966-02-01,,167.8,763.1,944.0,11.0,,,97758.36,1378.0,541.0,62796.0,,,,,32.08,33.1,,16.772,17.201,,,2.69,,,,,,,,,
1966-03-01,,172.9,764.4,949.3,10.7,,,98446.39,1394.0,557.0,63192.0,,,,,32.18,33.1,,16.813,17.223,,,2.7,,,,,,,,,
1966-04-01,,167.8,771.3,952.8,10.3,,,98805.09,1352.0,545.0,63437.0,,,,,32.28,33.3,,16.871,17.285,,,2.71,,,,,,,,,
1966-05-01,,158.6,764.9,957.6,11.2,,,99305.44,1265.0,499.0,63712.0,,,,,32.35,33.4,,16.892,17.331,,,2.72,,,,,,,,,
1966-06-01,,156.7,770.9,960.0,11.4,,,99788.67,1194.0,434.0,64111.0,,,,,32.38,33.5,,16.934,17.387,,,2.73,,,,,,,,,
1966-07-01,,160.0,779.1,962.0,10.9,,,100061.44,1086.0,435.0,64301.0,,,,,32.45,33.6,,16.967,17.438,,,2.74,,,,,,,,,
1966-08-01,,166.5,770.2,964.6,11.2,,,100586.7,1119.0,377.0,64507.0,,,,,32.65,33.7,,17.032,17.47,,,2.75,,,,,,,,,
1966-09-01,,173.1,773.4,968.5,11.0,,,100672.45,1046.0,358.0,64643.0,,,,,32.75,33.8,,17.086,17.524,,,2.76,,,,,,,,,
1966-10-01,,168.7,769.1,972.2,11.6,,,100953.07,843.0,387.0,64854.0,,,,,32.85,34.0,,17.131,17.581,,,2.77,,,,,,,,,
1966-11-01,,165.9,772.2,976.9,11.8,,,101437.35,961.0,382.0,65019.0,,,,,32.88,34.0,,17.156,17.625,,,2.78,,,,,,,,,
1966-12-01,,165.1,772.3,981.5,11.6,,,101788.22,990.0,369.0,65199.0,,,,,32.92,34.1,,17.192,17.679,,,2.78,,,,,,,,,
1967-01-01,,164.3,773.0,1089.5,12.1,,,102198.55,1067.0,416.0,65407.0,,,,,32.9,34.2,,17.193,17.695,,,2.8,,,,,,,,,
1967-02-01,0.0,158.3,773.2,1092.7,12.6,,,102362.59,1123.0,408.0,65429.0,,,,,33.0,34.2,,17.213,17.727,,,2.81,,,,,,,,,
1967-03-01,0.0,160.9,775.0,1097.5,12.8,,,102732.16,1056.0,439.0,65530.0,,,,,33.0,34.3,,17.222,17.754,,,2.81,,,,,,,,,
1967-04-01,0.0,168.2,777.3,1102.2,11.9,,,102885.94,1091.0,479.0,65466.0,,,,,33.1,34.4,,17.251,17.803,,,2.82,,,,,,,,,
1967-05-01,0.0,167.2,775.6,1106.6,12.0,,,103151.4,1304.0,503.0,65620.0,,,,,33.1,34.5,,17.284,17.842,,,2.83,,,,,,,,,
1967-06-01,0.92,169.5,779.2,1111.1,11.9,,,103741.04,1248.0,499.0,65750.0,,,,,33.3,34.6,,17.339,17.887,,,2.85,,,,,,,,,
1967-07-01,0.54,167.0,772.1,1117.5,12.6,,,104094.25,1364.0,515.0,65888.0,,,,,33.4,34.7,,17.398,17.948,,,2.86,,,,,,,,,
1967-08-01,0.02,164.2,777.8,1123.5,12.6,,,104677.52,1407.0,504.0,66143.0,,,,,33.5,34.9,,17.452,18.003,,,2.88,,,,,,,,,
1967-09-01,0.28,169.0,784.0,1125.9,11.9,,,105172.29,1421.0,531.0,66164.0,,,,,33.6,35.0,,17.505,18.067,,,2.88,,,,,,,,,
1967-10-01,0.18,163.8,773.6,1127.7,12.9,,,105440.72,1491.0,566.0,66225.0,,,,,33.7,35.1,,17.554,18.134,,,2.89,,,,,,,,,
1967-11-01,0.0,165.5,781.1,1130.5,12.8,,,106296.61,1538.0,500.0,66703.0,,,,,33.9,35.2,,17.612,18.192,,,2.91,,,,,,,,,
1967-12-01,0.04,171.7,792.4,1135.7,11.8,,,106842.64,1308.0,502.0,66900.0,,,,,34.0,35.4,,17.64,18.237,,,2.92,,,,,,,,,
1968-01-01,1.16,175.7,792.0,1142.5,11.7,,1316.77,105455.63,1380.0,494.0,66804.0,,,,,34.1,35.5,,17.722,18.318,,,2.94,,,,,,,,,
1968-02-01,0.12,174.6,796.7,1140.8,12.3,,1358.78,106569.64,1520.0,543.0,67215.0,,,,,34.2,35.7,,17.794,18.397,,,2.95,,,,,,,,,
1968-03-01,0.12,182.8,809.7,1149.5,11.7,,1412.75,107276.3,1466.0,490.0,67295.0,,,,,34.3,35.8,,17.852,18.47,,,2.97,,,,,,,,,
1968-04-01,0.04,177.8,805.7,1156.6,12.3,,1477.66,108119.91,1554.0,501.0,67556.0,,,,,34.4,35.9,,17.908,18.538,,,2.99,,,,,,,,,
1968-05-01,0.02,183.3,807.0,1161.6,12.0,,1538.42,108838.59,1408.0,441.0,67652.0,,,,,34.5,36.0,,17.974,18.608,,,3.0,,,,,,,,,
1968-06-01,0.0,182.3,816.1,1174.4,11.7,,1614.48,109453.37,1405.0,441.0,67905.0,,,,,34.7,36.2,,18.032,18.681,,,3.01,,,,,,,,,
1968-07-01,0.02,188.5,823.5,1175.8,10.7,,1685.67,110438.04,1512.0,493.0,68126.0,,,,,34.9,36.4,,18.087,18.743,,,3.03,,,,,,,,,
1968-08-01,0.1,189.6,825.3,1179.1,10.5,,1769.11,111075.84,1495.0,507.0,68330.0,,,,,35.0,36.5,,18.161,18.816,,,3.04,,,,,,,,,
1968-09-01,0.02,190.0,817.8,1184.8,10.6,,1839.73,111914.51,1556.0,501.0,68484.0,,,,,35.1,36.7,,18.224,18.892,,,3.07,,,,,,,,,
1968-10-01,0.0,189.3,819.0,1188.9,10.8,,1955.13,113273.13,1569.0,502.0,68721.0,,,,,35.3,36.9,,18.304,18.969,,,3.08,,,,,,,,,
1968-11-01,0.0,186.8,829.0,1195.0,10.6,,1997.21,114198.84,1630.0,469.0,68984.0,,,,,35.4,37.1,,18.366,19.041,,,3.1,,,,,,,,,
1968-12-01,0.1,188.1,818.2,1200.4,11.1,,2041.54,115357.55,1548.0,511.0,69248.0,,,,,35.6,37.2,,18.404,19.098,,,3.11,,,,,,,,,
1969-01-01,0.06,192.7,826.0,1202.0,10.3,,2137.51,116088.47,1769.0,480.0,69439.0,,,,,35.7,37.3,,18.476,19.17,,,3.12,,,,,,,,,
1969-02-01,0.02,193.2,832.9,1208.8,9.7,,2216.34,117232.7,1705.0,524.0,69699.0,,,,,35.8,37.6,,18.523,19.236,,,3.14,,,,,,,,,
1969-03-01,0.02,188.7,830.8,1209.0,10.2,,2307.7,118123.78,1561.0,474.0,69905.0,,,,,36.1,37.8,,18.61,19.326,,,3.16,,,,,,,,,
1969-04-01,0.34,190.9,833.0,1212.4,9.7,,2438.57,119085.12,1524.0,450.0,70072.0,,,,,36.3,38.1,,18.692,19.4,,,3.18,,,,,,,,,
1969-05-01,0.18,191.1,839.1,1221.6,10.1,,2593.69,119971.12,1583.0,447.0,70328.0,,,,,36.4,38.1,,18.767,19.478,,,3.19,,,,,,,,,
1969-06-01,0.08,190.8,830.0,1224.3,11.1,,2727.96,120652.71,1528.0,461.0,70636.0,,,,,36.6,38.3,,18.858,19.545,,,3.21,,,,,,,,,
1969-07-01,0.12,186.2,833.3,1224.8,11.8,,2863.67,121140.31,1368.0,436.0,70729.0,,,,,36.8,38.5,,18.941,19.636,,,3.22,,,,,,,,,
1969-08-01,0.46,190.4,840.8,1231.2,11.5,,2997.2,121611.48,1358.0,422.0,71008.0,,,,,36.9,38.7,,18.993,19.691,,,3.24,,,,,,,,,
1969-09-01,4.6,194.6,832.2,1237.3,11.6,,3158.96,122160.18,1507.0,396.0,70914.0,,,,,37.1,38.9,,19.072,19.77,,,3.26,,,,,,,,,
1969-10-01,8.26,191.1,842.7,1244.1,11.4,,3326.94,122692.79,1381.0,401.0,71121.0,,,,,37.3,39.1,,19.137,19.855,,,3.28,,,,,,,,,
1969-11-01,41.72,189.0,840.3,1248.3,11.6,,3463.95,123105.28,1229.0,441.0,71086.0,,,,,37.5,39.2,,19.22,19.931,,,3.3,,,,,,,,,
1969-12-01,45.84,188.3,838.4,1250.3,11.8,,3604.84,123551.35,1327.0,452.0,71241.0,,,,,37.7,39.4,,19.308,20.005,,,3.31,,,,,,,,,
1970-01-01,55.24,185.7,850.1,1256.0,11.8,,3693.21,124109.78,1085.0,461.0,71176.0,,,,,37.9,39.6,,19.377,20.071,,,3.31,,,,,,,,,
1970-02-01,44.12,189.2,847.1,1265.2,11.7,,3802.58,124388.57,1305.0,373.0,71305.0,,,,,38.1,39.8,,19.454,20.148,,,3.33,,,,,,,,,
1970-03-01,44.42,183.4,850.2,1258.6,12.4,,3908.14,124371.86,1319.0,389.0,71451.0,,,,,38.3,40.1,,19.502,20.223,,,3.36,,,,,,,,,
1970-04-01,45.64,186.1,844.9,1263.0,13.3,,4033.54,124341.19,1264.0,445.0,71348.0,,,,,38.5,40.4,,19.601,20.303,,,3.36,,,,,,,,,
1970-05-01,41.92,188.3,853.3,1266.5,12.4,,4137.9,124396.14,1290.0,466.0,71124.0,,,,,38.6,40.5,,19.663,20.375,,,3.37,,,,,,,,,
1970-06-01,39.94,189.6,854.4,1272.3,12.3,,4280.08,124905.34,1385.0,485.0,71029.0,,,,,38.8,40.8,,19.714,20.448,,,3.4,,,,,,,,,
1970-07-01,40.9,187.9,853.0,1276.8,13.5,,4422.89,125434.01,1517.0,481.0,71053.0,,,,,38.9,40.9,,19.786,20.526,,,3.41,,,,,,,,,
1970-08-01,56.54,189.3,855.4,1282.6,13.4,,4542.39,125642.21,1399.0,515.0,70937.0,,,,,39.0,41.1,,19.838,20.597,,,3.44,,,,,,,,,
1970-09-01,74.5,188.4,861.2,1289.9,12.9,,4686.66,126164.17,1534.0,564.0,70944.0,,,,,39.2,41.3,,19.927,20.683,,,3.45,,,,,,,,,
1970-10-01,81.42,181.3,859.3,1289.1,13.1,,4835.92,126277.15,1580.0,545.0,70521.0,,,,,39.4,41.5,,20.026,20.785,,,3.45,,,,,,,,,
1970-11-01,31.38,170.2,860.8,1290.1,13.6,,4914.97,125892.46,1647.0,570.0,70409.0,,,,,39.6,41.8,,20.105,20.892,,,3.47,,,,,,,,,
1970-12-01,0.02,173.2,869.8,1297.3,13.2,,4961.46,126590.09,1893.0,582.0,70792.0,,,,,39.8,42.0,,20.194,20.997,,,3.5,,,,,,,,,
1971-01-01,0.12,193.9,868.6,1297.4,13.3,,7168.98,126995.07,1828.0,618.0,70865.0,,,,,39.9,42.1,,20.237,21.08,,,3.53,,,,,,,,,
1971-02-01,1.32,192.7,868.7,1305.3,13.3,,7232.87,127700.05,1741.0,618.0,70807.0,,,,,39.9,42.2,,20.296,21.16,,,3.55,,,,,,,,,
1971-03-01,0.42,197.4,861.1,1307.7,13.5,,7297.56,128438.74,1910.0,681.0,70860.0,,,,,40.0,42.2,,20.363,21.228,,,3.56,,,,,,,,,
1971-04-01,0.14,198.2,868.5,1313.0,13.2,,7459.91,129532.62,1986.0,662.0,71036.0,,,,,40.1,42.4,,20.443,21.307,,,3.58,,,,,,,,,
1971-05-01,0.06,196.4,866.8,1317.2,13.6,,7642.01,130198.92,2049.0,618.0,71247.0,,,,,40.3,42.6,,20.528,21.4,,,3.61,,,,,,,,,
1971-06-01,0.14,202.6,872.8,1319.3,14.7,,7739.85,131029.09,2026.0,646.0,71254.0,,,,,40.5,42.8,,20.619,21.485,,,3.62,,,,,,,,,
1971-07-01,0.44,198.1,867.1,1322.9,13.8,,7900.86,132007.17,2083.0,706.0,71315.0,,,,,40.6,42.9,,20.681,21.567,,,3.63,,,,,,,,,
1971-08-01,0.2,201.8,870.4,1327.4,13.6,,8044.78,133207.31,2158.0,659.0,71373.0,,,,,40.7,43.0,,20.741,21.597,,,3.66,,,,,,,,,
1971-09-01,0.0,213.1,870.8,1334.3,13.3,,8230.75,134535.82,2041.0,625.0,71614.0,,,,,40.8,43.0,,20.772,21.633,,,3.67,,,,,,,,,
1971-10-01,0.04,213.6,869.7,1341.9,13.3,,8313.58,135613.18,2128.0,647.0,71642.0,,,,,40.9,43.1,,20.804,21.667,,,3.68,,,,,,,,,
1971-11-01,0.0,213.6,878.5,1345.1,13.1,,8305.86,137328.97,2182.0,710.0,71847.0,,,,,41.0,43.2,,20.847,21.716,,,3.7,,,,,,,,,
1971-12-01,0.0,213.0,881.9,1360.0,13.0,,8245.33,138684.84,2295.0,689.0,72109.0,,,,,41.1,43.3,,20.929,21.784,,,3.73,,,,,,,,,
1972-01-01,0.0,218.4,872.1,1364.1,12.5,,8092.01,139568.47,2494.0,698.0,72441.0,,,,,41.2,43.5,,21.015,21.877,,,3.8,,,,,,,,,
1972-02-01,0.04,215.8,878.2,1367.2,12.8,,8093.82,140830.72,2390.0,711.0,72648.0,,,,,41.4,43.6,,21.098,21.936,,,3.82,,,,,,,,,
1972-03-01,0.04,221.5,896.1,1379.7,11.8,,8235.3,142535.76,2334.0,640.0,72944.0,,,,,41.4,43.6,,21.128,21.979,,,3.84,,,,,,,,,
1972-04-01,0.02,221.7,897.5,1384.9,11.5,,8427.95,143894.0,2249.0,684.0,73162.0,,,,,41.5,43.8,,21.16,22.03,,,3.86,,,,,,,,,
1972-05-01,0.08,224.7,906.4,1381.9,11.7,,8578.25,145621.23,2221.0,677.0,73469.0,,,,,41.6,43.9,,21.207,22.081,,,3.88,,,,,,,,,
1972-06-01,0.08,225.2,907.5,1389.1,11.7,,8785.71,147367.3,2254.0,687.0,73758.0,,,,,41.7,44.0,,21.239,22.126,,,3.88,,,,,,,,,
1972-07-01,0.2,228.3,913.6,1397.0,11.7,,8957.98,148321.93,2252.0,681.0,73709.0,,,,,41.8,44.1,,21.315,22.189,,,3.9,,,,,,,,,
1972-08-01,0.0,231.1,916.3,1404.2,12.0,,9133.16,149806.2,2382.0,773.0,74141.0,,,,,41.9,44.3,,21.377,22.236,,,3.92,,,,,,,,,
1972-09-01,0.0,229.7,919.9,1407.5,12.2,,9307.74,151245.55,2481.0,767.0,74264.0,,,,,42.1,44.3,,21.473,22.31,,,3.94,,,,,,,,,
1972-10-01,0.0,239.6,933.6,1421.4,13.0,,9390.08,152834.96,2485.0,843.0,74674.0,,,,,42.2,44.4,,21.497,22.323,,,3.97,,,,,,,,,
1972-11-01,0.0,242.3,931.6,1431.6,13.6,,9401.8,154699.79,2421.0,735.0,74973.0,,,,,42.4,44.4,,21.561,22.382,,,3.99,,,,,,,,,
1972-12-01,0.02,244.7,932.1,1438.2,13.7,,9379.24,156809.86,2366.0,772.0,75268.0,,,,,42.5,44.6,,21.63,22.449,,,4.0,,,,,,,,,
1973-01-01,0.0,253.7,942.0,1438.9,12.4,,9380.86,159913.81,2481.0,781.0,75617.0,,,,,42.7,44.6,,21.695,22.463,,,4.03,,,,,,,,,
1973-02-01,0.0,257.9,946.7,1444.6,12.5,,9505.71,162096.12,2289.0,737.0,76014.0,,,,,43.0,44.8,,21.809,22.534,,,4.05,,,,,,,,,
1973-03-01,0.44,262.2,939.2,1449.9,12.7,,9655.66,164253.28,2365.0,725.0,76284.0,,,,,43.4,45.0,,21.964,22.625,,,4.06,,,,,,,28.3166,,
1973-04-01,0.48,256.9,934.7,1452.2,13.2,,9824.85,165937.83,2084.0,661.0,76455.0,,,,,43.7,45.1,,22.127,22.756,,,4.09,,,,,,,28.5161,,
1973-05-01,0.18,257.7,932.8,1460.3,13.2,,10043.68,168084.27,2266.0,660.0,76648.0,,,,,43.9,45.3,,22.236,22.844,,,4.1,,,,,,,28.3601,,
1973-06-01,0.14,246.7,936.0,1468.4,13.6,,10347.07,170082.2,2067.0,650.0,76887.0,,,,,44.2,45.4,,22.363,22.943,,,4.12,,,,,,,27.9268,,
1973-07-01,0.1,250.5,952.0,1466.0,13.2,,10530.74,171787.46,2123.0,601.0,76913.0,,,,,44.2,45.5,,22.444,23.041,,,4.15,,,,,,,27.5246,,
1973-08-01,0.26,247.4,927.2,1466.2,13.9,,10800.76,173525.75,2051.0,566.0,77168.0,,,,,45.0,45.7,,22.703,23.148,,,4.16,,,,,,,27.8284,,
1973-09-01,0.04,257.4,940.8,1477.3,13.1,,10933.55,174411.96,1874.0,561.0,77276.0,,,,,45.2,46.0,,22.793,23.265,,,4.2,,,,,,,27.8945,,
1973-10-01,0.06,248.5,936.5,1477.3,14.4,,11187.7,176288.39,1677.0,565.0,77607.0,,,,,45.6,46.3,,22.922,23.355,,,4.21,,,,,,,27.7865,,
1973-11-01,1.7,247.0,940.3,1481.0,14.4,,11362.28,177946.52,1724.0,547.0,77920.0,,,,,45.9,46.5,,23.11,23.468,,,4.24,,,,,,,28.5577,,
1973-12-01,36.12,240.8,932.8,1475.5,14.8,,11342.22,178744.09,1526.0,519.0,78031.0,,,,,46.3,46.7,,23.3,23.598,,,4.25,,,,,,,28.9158,,
1974-01-01,39.96,240.0,930.6,1479.2,14.3,,11326.78,179985.68,1451.0,523.0,78100.0,,,,,46.8,46.9,,23.523,23.714,,,4.27,,,,,,,29.7141,,
1974-02-01,35.2,235.0,924.1,1478.1,14.2,,11326.44,181188.92,1752.0,539.0,78254.0,,,,,47.3,47.2,,23.797,23.865,,,4.29,,,,,,,29.3151,,
1974-03-01,32.28,240.9,918.1,1481.1,13.4,,11377.0,181980.99,1555.0,572.0,78296.0,,,,,47.8,47.6,,24.073,24.051,,,4.32,,,,,,,28.8752,,
1974-04-01,31.32,240.7,921.9,1487.1,13.1,,11582.43,183021.12,1607.0,544.0,78382.0,,,,,48.1,47.9,,24.243,24.231,,,4.33,,,,,,,28.5955,,
1974-05-01,30.2,244.0,920.7,1492.8,12.8,,11952.53,183917.37,1426.0,590.0,78549.0,,,,,48.6,48.5,,24.482,24.464,,,4.4,,,,,,,28.4183,,
1974-06-01,41.42,238.0,920.5,1495.7,12.8,,12289.55,184598.24,1513.0,534.0,78604.0,,,,,49.0,49.0,,24.69,24.715,,,4.44,,,,,,,28.6966,,
1974-07-01,51.14,240.3,925.0,1495.9,12.8,,12651.67,185641.86,1316.0,534.0,78636.0,,,,,49.3,49.5,,24.872,24.934,,,4.45,,,,,,,28.9211,,
1974-08-01,81.7,251.7,925.4,1497.3,12.1,,13026.68,186290.11,1142.0,492.0,78619.0,,,,,49.9,50.2,,25.132,25.174,,,4.49,,,,,,,29.3048,,
1974-09-01,85.68,236.6,918.4,1500.8,12.9,,13250.92,186366.2,1150.0,511.0,78610.0,,,,,50.6,50.7,,25.393,25.4,,,4.53,,,,,,,29.4665,,
1974-10-01,94.74,225.6,917.3,1510.5,13.4,,13530.65,186004.12,1070.0,448.0,78630.0,,,,,51.0,51.2,,25.575,25.599,,,4.56,,,,,,,29.4022,,
1974-11-01,100.0,213.6,911.9,1504.7,13.8,,13575.61,185679.08,1026.0,450.0,78265.0,,,,,51.5,51.6,,25.767,25.786,,,4.57,,,,,,,29.3449,,
